tag_id,asset_id,brand_name,tag_name,tag_type,confidence,detection_id,video_url,download_link,start_time_stamp,end_time_stamp,start_frame,end_frame,publication_date,title,description,views,comments,likes,shares,created_at,social_media,publication_year
01GPKJB7QWRE0ADD02RHJ0YR7M,01GE2AVMAAEGPZ89PT5A6H6FEE,Living Proof US,latino,FACE,0.86233,01GPKJB7QWJA2DH2WHPAK3BS08,https://www.tiktok.com/@livingproofinc/video/7034895074647428398,j_l8kbvgtma8e10jk1q.ab978e14728ec1fb8136a8b26eb5a255d85140c2.file_l8kc1ans15kc4m1ne7.S3_link_of_the_video.mp4,00:00:11,00:00:12,275,300,2021-11-26 15:05:51,livingproofinc,"Try out this glam #hairstyle for your next get togetheruse code ""holiday20"" for 20% off at Livingproof.com a purchase of $35+! #livingproofinc",403,0,13,2,2022-09-27 15:13:33.604825,TikTok,2021
01GPKJB7S19B8ZQB9Z3ZHR9297,01GE2AVMAAEGPZ89PT5A6H6FEE,Living Proof US,asian,FACE,0.901002,01GPKJB7S1HW04PJKYBB58YW7T,https://www.tiktok.com/@livingproofinc/video/7034895074647428398,j_l8kbvgtma8e10jk1q.ab978e14728ec1fb8136a8b26eb5a255d85140c2.file_l8kc1ans15kc4m1ne7.S3_link_of_the_video.mp4,00:00:13,00:00:13,325,325,2021-11-26 15:05:51,livingproofinc,"Try out this glam #hairstyle for your next get togetheruse code ""holiday20"" for 20% off at Livingproof.com a purchase of $35+! #livingproofinc",403,0,13,2,2022-09-27 15:13:33.604825,TikTok,2021
01GPKJAZGSE6SKPW8JA1YHNCGX,01GE2AVMAFR86GTTJ4CAR2WZYF,Living Proof US,latino,FACE,0.858844,01GPKJAZGST3DQZYTG4RJVFKCB,https://www.tiktok.com/@livingproofinc/video/7033442837358284079,j_l8kbvgtma8e10jk1q.c454ad812d83d34e57a769549d9f73865fc35399.file_l8kbzrtqbm27gs0lj.S3_link_of_the_video.mp4,00:00:00,00:00:04,0,100,2021-11-22 17:10:25,livingproofinc,dont you ever complain about hard work  #hairtok #hairstyle #blowout #nickiminaj,391,0,16,0,2022-09-27 15:13:33.837474,TikTok,2021
01GPKJAZGSFHSKPPH76D11J62M,01GE2AVMAFR86GTTJ4CAR2WZYF,Living Proof US,asian,FACE,0.883838,01GPKJAZGS6QWSJMJWQRZZ0Y3Z,https://www.tiktok.com/@livingproofinc/video/7033442837358284079,j_l8kbvgtma8e10jk1q.c454ad812d83d34e57a769549d9f73865fc35399.file_l8kbzrtqbm27gs0lj.S3_link_of_the_video.mp4,00:00:05,00:00:05,125,125,2021-11-22 17:10:25,livingproofinc,dont you ever complain about hard work  #hairtok #hairstyle #blowout #nickiminaj,391,0,16,0,2022-09-27 15:13:33.837474,TikTok,2021
01GPKJB6S71QKER0M6738J1KC9,01GE2AVMAHCHRTSGDJETZ93S0H,Living Proof US,white,FACE,0.874866,01GPKJB6S7S1F5JGE29965TCMM,https://www.tiktok.com/@livingproofinc/video/7031602227353603375,j_l8kbvgtma8e10jk1q.e7d4bbe0c40e4d6e5f6b9ef01016662348473276.file_l8kc18f120fjfkkpkk.S3_link_of_the_video.mp4,00:00:08,00:00:08,200,200,2021-11-17 18:07:55,livingproofinc,Go longer between washes with Advanced Clean #DryShampoo and thank us later  #hair #hairtutorial #hairstyle,601,1,22,0,2022-09-27 15:13:34.218172,TikTok,2021
01GPKJB6TC83YEMB17JQ0XVK2X,01GE2AVMAHCHRTSGDJETZ93S0H,Living Proof US,asian,FACE,0.854575,01GPKJB6TCS56AB6RKZSQ37Y8C,https://www.tiktok.com/@livingproofinc/video/7031602227353603375,j_l8kbvgtma8e10jk1q.e7d4bbe0c40e4d6e5f6b9ef01016662348473276.file_l8kc18f120fjfkkpkk.S3_link_of_the_video.mp4,00:00:17,00:00:19,425,475,2021-11-17 18:07:55,livingproofinc,Go longer between washes with Advanced Clean #DryShampoo and thank us later  #hair #hairtutorial #hairstyle,601,1,22,0,2022-09-27 15:13:34.218172,TikTok,2021
01GPKJB6TDKSQ2A3GRDPRB9J0P,01GE2AVMAHCHRTSGDJETZ93S0H,Living Proof US,latino,FACE,0.850209,01GPKJB6TDY023NGZBCEBX490G,https://www.tiktok.com/@livingproofinc/video/7031602227353603375,j_l8kbvgtma8e10jk1q.e7d4bbe0c40e4d6e5f6b9ef01016662348473276.file_l8kc18f120fjfkkpkk.S3_link_of_the_video.mp4,00:00:30,00:00:30,750,750,2021-11-17 18:07:55,livingproofinc,Go longer between washes with Advanced Clean #DryShampoo and thank us later  #hair #hairtutorial #hairstyle,601,1,22,0,2022-09-27 15:13:34.218172,TikTok,2021
01GPKJB7QH2FASYHM9XKC7ZQGE,01GE2AVMAM7RTGXTC5BSQ4AMQ4,Living Proof US,asian,FACE,0.882421,01GPKJB7QH29F8NGWT7VNCN6EX,https://www.tiktok.com/@livingproofinc/video/7030891398555602182,j_l8kbvgtma8e10jk1q.4bf3a5937ee440fb8e435feabd8df5f0bd206137.file_l8kbzsiq2oabkg64g7.S3_link_of_the_video.mp4,00:00:07,00:00:09,200,225,2021-11-15 20:09:31,livingproofinc,Recycle your Lp. empties + do your part!  weve made it super easy for you  #terracycle #livingproofinc #americarecyclesday,440,0,20,1,2022-09-27 15:13:34.407438,TikTok,2021
01GPKJB7QH6077ACG13F52SMJV,01GE2AVMAM7RTGXTC5BSQ4AMQ4,Living Proof US,latino,FACE,0.851073,01GPKJB7QHCRP9G4QDKZSD11Y3,https://www.tiktok.com/@livingproofinc/video/7030891398555602182,j_l8kbvgtma8e10jk1q.4bf3a5937ee440fb8e435feabd8df5f0bd206137.file_l8kbzsiq2oabkg64g7.S3_link_of_the_video.mp4,00:00:01,00:00:06,50,175,2021-11-15 20:09:31,livingproofinc,Recycle your Lp. empties + do your part!  weve made it super easy for you  #terracycle #livingproofinc #americarecyclesday,440,0,20,1,2022-09-27 15:13:34.407438,TikTok,2021
01GPKJBH7Q1E80F1AQBBJHFG1E,01GE2AVMB59061DMKHQ7TVQQSN,Living Proof US,latino,FACE,0.859368,01GPKJBH7QDSYRWR193K1KPD6V,https://www.tiktok.com/@livingproofinc/video/7032460311403957551,j_l8kbvgtma8e10jk1q.7beec814b9fc1849f75f751c025d48620f74a129.file_l8kbzzb0yoamxkfge.S3_link_of_the_video.mp4,00:00:00,00:00:01,0,25,2021-11-20 01:37:42,livingproofinc,Hyaluronic acid is important for scalp care too! Check out our Dry Scalp Treatment   #hyaluronicacid #livingproofinc,5015,2,141,8,2022-09-27 15:13:34.011368,TikTok,2021
01GPKJBH7Q8SSXBE514WJ6FJ5X,01GE2AVMB59061DMKHQ7TVQQSN,Living Proof US,asian,FACE,0.87686,01GPKJBH7QJWP3WT7739V7TYVA,https://www.tiktok.com/@livingproofinc/video/7032460311403957551,j_l8kbvgtma8e10jk1q.7beec814b9fc1849f75f751c025d48620f74a129.file_l8kbzzb0yoamxkfge.S3_link_of_the_video.mp4,00:00:08,00:00:08,200,200,2021-11-20 01:37:42,livingproofinc,Hyaluronic acid is important for scalp care too! Check out our Dry Scalp Treatment   #hyaluronicacid #livingproofinc,5015,2,141,8,2022-09-27 15:13:34.011368,TikTok,2021
01GPKJBFX7P6YX0MGGX9SBR1T7,01GE2AVMB9QAY0E0D9A9DGKATM,Living Proof US,white,FACE,0.880635,01GPKJBFX7WJCVWQD59CW4JB3C,https://www.tiktok.com/@livingproofinc/video/7023363626782215430,j_l8kbvgtma8e10jk1q.92a4c11c434bd52377feda84b01a6c0456d9840e.file_l8kbzrec1sumi764sa.S3_link_of_the_video.mp4,00:00:07,00:00:22,175,550,2021-10-26 13:17:55,livingproofinc,The go-to Halloween Fairy #hair tutorial to get voluminous curls by @Julia Salvia! Get the look using #livingproofinc products. #hairtutorial,649,1,23,0,2022-09-27 15:13:35.866722,TikTok,2021
01GPKJC06D9EV8ADAAXQX4B5Y0,01GE2AVMBH97SEW11HVMM8STV9,Living Proof US,indian,FACE,0.876582,01GPKJC06DCZ9WQNSKNDCHNYWK,https://www.tiktok.com/@livingproofinc/video/7020902589256502533,j_l8kbvgtma8e10jk1q.6364f14348fc420ceaba6a29886bf8161a3adb30.file_l8kc0noq1bcxto6tn1.S3_link_of_the_video.mp4,00:00:10,00:00:16,250,400,2021-10-19 22:07:50,livingproofinc,Audrey Hepburn #halloween tutorial by @Niharika Chandrasekar   #livingproofinc #hairstyling #hairstyle #hairtok,2323,1,31,1,2022-09-27 15:13:36.412988,TikTok,2021
01GPKJC084NVQ7SMD73N78DM4P,01GE2AVMBH97SEW11HVMM8STV9,Living Proof US,black,FACE,0.860712,01GPKJC084PD1VGNT8WTCRGWWQ,https://www.tiktok.com/@livingproofinc/video/7020902589256502533,j_l8kbvgtma8e10jk1q.6364f14348fc420ceaba6a29886bf8161a3adb30.file_l8kc0noq1bcxto6tn1.S3_link_of_the_video.mp4,00:00:46,00:00:48,1150,1200,2021-10-19 22:07:50,livingproofinc,Audrey Hepburn #halloween tutorial by @Niharika Chandrasekar   #livingproofinc #hairstyling #hairstyle #hairtok,2323,1,31,1,2022-09-27 15:13:36.412988,TikTok,2021
01GPKJBFX037D9810S9ZA9P9TK,01GE2AVMBKS2JY3RJSH9EFEPNV,Living Proof US,asian,FACE,0.851267,01GPKJBFX0EDA271JWY87H85KH,https://www.tiktok.com/@livingproofinc/video/7020858901952335110,j_l8kbvgtma8e10jk1q.01cedae2989c22338784615d580f86c0736e54da.file_l8kc0ko727gbmhhhz6.S3_link_of_the_video.mp4,00:00:01,00:00:03,25,75,2021-10-19 19:18:18,livingproofinc,"Srsly tho, give the hair what it needs  #livingproofinc #wackusbonkus",664,0,26,0,2022-09-27 15:13:36.572899,TikTok,2021
01GPKJBFX0P2HA8E0GG24C4QQZ,01GE2AVMBKS2JY3RJSH9EFEPNV,Living Proof US,latino,FACE,0.881441,01GPKJBFX0GHCEVDBFZVG4N912,https://www.tiktok.com/@livingproofinc/video/7020858901952335110,j_l8kbvgtma8e10jk1q.01cedae2989c22338784615d580f86c0736e54da.file_l8kc0ko727gbmhhhz6.S3_link_of_the_video.mp4,00:00:04,00:00:06,100,150,2021-10-19 19:18:18,livingproofinc,"Srsly tho, give the hair what it needs  #livingproofinc #wackusbonkus",664,0,26,0,2022-09-27 15:13:36.572899,TikTok,2021
01GPKJBKJMTG52NHW7ATWBNT2N,01GE2AVMBN97JS56QDXFZ81WDX,Living Proof US,white,FACE,0.913323,01GPKJBKJMM2TP07770YC4CDGG,https://www.tiktok.com/@livingproofinc/video/7020439069008153862,j_l8kbvgtma8e10jk1q.c94512c42589100e83ce82f49c9506034bd62c34.file_l8kbzorl24lqjb74cm.S3_link_of_the_video.mp4,00:00:19,00:00:21,475,525,2021-10-18 16:09:08,livingproofinc,#SpookySeason + The Science of Hair challenge by @Molly Katherine! Name a better combo  #hair #hairtok #halloween #livingproofinc,444,0,19,3,2022-09-27 15:13:36.691212,TikTok,2021
01GPKJBZPQ9121G12DWFAJ8MGF,01GE2AVMBTBJEEET8Y84Q68AP8,Living Proof US,asian,FACE,0.858173,01GPKJBZPQVADS844T6PEHZKWJ,https://www.tiktok.com/@livingproofinc/video/7025261957653482757,j_l8kbvgtma8e10jk1q.b7d910963e87818aae9c0d903fe69a6722243376.file_l8kc1e8b2j0ljmz9kt.S3_link_of_the_video.mp4,00:00:00,00:00:01,0,25,2021-10-31 16:04:24,livingproofinc,Happy #Halloween  here's a last minute costume idea! Get these healthy curls using #livingproofinc Curl collection  #hairstyle #hairtutorial,494,1,16,0,2022-09-27 15:13:35.430909,TikTok,2021
01GPKJBZPQA49M9TPNSBZAAE5F,01GE2AVMBTBJEEET8Y84Q68AP8,Living Proof US,middle eastern,FACE,0.859608,01GPKJBZPQMPAPEWJASNK8JKJJ,https://www.tiktok.com/@livingproofinc/video/7025261957653482757,j_l8kbvgtma8e10jk1q.b7d910963e87818aae9c0d903fe69a6722243376.file_l8kc1e8b2j0ljmz9kt.S3_link_of_the_video.mp4,00:00:02,00:00:03,50,75,2021-10-31 16:04:24,livingproofinc,Happy #Halloween  here's a last minute costume idea! Get these healthy curls using #livingproofinc Curl collection  #hairstyle #hairtutorial,494,1,16,0,2022-09-27 15:13:35.430909,TikTok,2021
01GPKJBZQW5NDBTEJ6G0V3E2NA,01GE2AVMBTBJEEET8Y84Q68AP8,Living Proof US,indian,FACE,0.901038,01GPKJBZQW9A640HZCXT2FYKAB,https://www.tiktok.com/@livingproofinc/video/7025261957653482757,j_l8kbvgtma8e10jk1q.b7d910963e87818aae9c0d903fe69a6722243376.file_l8kc1e8b2j0ljmz9kt.S3_link_of_the_video.mp4,00:00:14,00:00:14,350,350,2021-10-31 16:04:24,livingproofinc,Happy #Halloween  here's a last minute costume idea! Get these healthy curls using #livingproofinc Curl collection  #hairstyle #hairtutorial,494,1,16,0,2022-09-27 15:13:35.430909,TikTok,2021
01GPKJBZQWM52HCQVW30FXP0KT,01GE2AVMBTBJEEET8Y84Q68AP8,Living Proof US,latino,FACE,0.898822,01GPKJBZQWTFFN08EHCRPDCC0A,https://www.tiktok.com/@livingproofinc/video/7025261957653482757,j_l8kbvgtma8e10jk1q.b7d910963e87818aae9c0d903fe69a6722243376.file_l8kc1e8b2j0ljmz9kt.S3_link_of_the_video.mp4,00:00:15,00:00:16,375,400,2021-10-31 16:04:24,livingproofinc,Happy #Halloween  here's a last minute costume idea! Get these healthy curls using #livingproofinc Curl collection  #hairstyle #hairtutorial,494,1,16,0,2022-09-27 15:13:35.430909,TikTok,2021
01GPKJBZQXAAFNT6EQ6QFGAR2K,01GE2AVMBTBJEEET8Y84Q68AP8,Living Proof US,white,FACE,0.873998,01GPKJBZQXSNK9A4S7GK1FHNY8,https://www.tiktok.com/@livingproofinc/video/7025261957653482757,j_l8kbvgtma8e10jk1q.b7d910963e87818aae9c0d903fe69a6722243376.file_l8kc1e8b2j0ljmz9kt.S3_link_of_the_video.mp4,00:00:25,00:00:25,625,625,2021-10-31 16:04:24,livingproofinc,Happy #Halloween  here's a last minute costume idea! Get these healthy curls using #livingproofinc Curl collection  #hairstyle #hairtutorial,494,1,16,0,2022-09-27 15:13:35.430909,TikTok,2021
01GPKJC1AK30T3YFD0KD5QM4GZ,01GE2AVMBW0W47P20CA1XHCF5W,Living Proof US,white,FACE,0.85769,01GPKJC1AK3ZKFTGQGT9APSGJ4,https://www.tiktok.com/@livingproofinc/video/7018311583248043270,j_l8kbvgtma8e10jk1q.dc8ec0a33c253d690ce4956fd97cbabad4f4de62.file_l8kbzvda1jz0nzuw6j.S3_link_of_the_video.mp4,00:00:15,00:00:21,375,525,2021-10-12 22:33:24,livingproofinc,Classic wet-to-sleek blowout vampire look for #SpookySeason by @Julia Salvia   #tutorialtuesday #hair #hairtutorial #halloween,819,1,19,0,2022-09-27 15:13:37.0902,TikTok,2021
01GPKJBSTJN0P2GMTF61HATQTK,01GE2AVMBZC2BQCWX04ZM4QD55,Living Proof US,latino,FACE,0.902175,01GPKJBSTJ95D5CBRB3XGNWPH1,https://www.tiktok.com/@livingproofinc/video/7016357245889907973,j_l8kbvgtma8e10jk1q.7d831cd03b77b381597ec08a86557b2c36b45ef2.file_l8kc06a681tvmunf7.S3_link_of_the_video.mp4,00:00:15,00:00:21,375,525,2021-10-07 16:09:35,livingproofinc,Restore your waves through the science of #hair  @Tanya entered our hair transformation challenge! Tag us in yours to #win #curls,817,0,36,1,2022-09-27 15:13:37.249204,TikTok,2021
01GPKJBVBW4SK8BYA5A13Q4VJK,01GE2AVMC45H1Z2MFE608YKCW7,Living Proof US,latino,FACE,0.854225,01GPKJBVBW46FP5V72XDH1XE3S,https://www.tiktok.com/@livingproofinc/video/7015614028831608070,j_l8kbvgtma8e10jk1q.1b570f22f41cea535a80d423a6ff874bbc1f3b8a.file_l8kbzoqc1wmg4f42qe.S3_link_of_the_video.mp4,00:00:00,00:00:03,0,75,2021-10-05 16:05:31,livingproofinc,"Welcome to the science of hair  Follow us, use our audio & tag us in your hair transformation for a chance to #win a spot on our 2022 PR list!",697,3,43,1,2022-09-27 15:13:37.536648,TikTok,2021
01GPKJBWG9X5FQXT81MHKVMK17,01GE2AVMCAMYTG9B72Z7TGW788,Living Proof US,white,FACE,0.854837,01GPKJBWG9B4EVGMBJ5TKRM7JY,https://www.tiktok.com/@livingproofinc/video/6925518545111485701,j_l8kbvgtma8e10jk1q.54e3cc02b2ef6d9094e4a0b4ba2900ccafc6b339.file_l8kbzps683equoqrk.S3_link_of_the_video.mp4,00:00:02,00:00:02,50,50,2021-02-04 21:09:10,livingproofinc,Heres how @mialanipeterson uses PhD Dry Shampoo to bring her hair back to life. #hairtutorial #dryshampoo #hairtok #hairhacks #hairtransformation,10000000,20,729500,1519,2022-09-27 15:13:38.963654,TikTok,2021
01GPKJBXE5CYGF68HV555NN3V6,01GE2AVMCHW59N9J6TCBPARC5N,Living Proof US,middle eastern,FACE,0.882006,01GPKJBXE5AP05BE9VC6J3WYXK,https://www.tiktok.com/@livingproofinc/video/6924866151017204998,j_l8kbvgtma8e10jk1q.aec614c4b16ee8623c64d286f6e6729962f41a0e.file_l8kbzqtt2pa292vhut.S3_link_of_the_video.mp4,00:00:03,00:00:04,75,100,2021-02-03 02:57:41,livingproofinc,Using PhD Dry Shampoo to get clean hair really is this easy. @simplybeautyhacks #hairtutorial #dryshampoo #hairtok #hairhacks #hairtransformation,1500000,19,167600,92,2022-09-27 15:13:40.931133,TikTok,2021
01GPKJBXE5S9PVJJ774JPB658N,01GE2AVMCHW59N9J6TCBPARC5N,Living Proof US,white,FACE,0.853362,01GPKJBXE59MWQ6X2VNJ4VSK27,https://www.tiktok.com/@livingproofinc/video/6924866151017204998,j_l8kbvgtma8e10jk1q.aec614c4b16ee8623c64d286f6e6729962f41a0e.file_l8kbzqtt2pa292vhut.S3_link_of_the_video.mp4,00:00:02,00:00:02,50,50,2021-02-03 02:57:41,livingproofinc,Using PhD Dry Shampoo to get clean hair really is this easy. @simplybeautyhacks #hairtutorial #dryshampoo #hairtok #hairhacks #hairtransformation,1500000,19,167600,92,2022-09-27 15:13:40.931133,TikTok,2021
01GPKJC4BCRXFP7XQ8D1WH00VB,01GE2AVMDBFKKDTQ3S2YNP3SWD,Living Proof US,white,FACE,0.887911,01GPKJC4BCBEXN51TZXZE3V3GJ,https://www.tiktok.com/@livingproofinc/video/6925114731007118598,j_l8kbvgtma8e10jk1q.0762cc43f67ee496acf743e9435cd96aa4934aef.file_l8kc7hl116vetczexy.S3_link_of_the_video.mp4,00:00:05,00:00:11,125,275,2021-02-03 19:02:10,livingproofinc,How @emilydawnl gets voluminous curls on 2nd day hair with PhD Dry Shampoo. #hairtutorial #dryshampoo #hairtok #hairhacks #hairtransformation,1800000,19,177200,63,2022-09-27 15:13:43.058095,TikTok,2021
01GPKJC4STSNKFZHFYVVMZGT4M,01GE2AVMDVG1WQ1ZRVSDSKFKAZ,Living Proof US,middle eastern,FACE,0.900865,01GPKJC4STQDYBGGHGWJ3K7TVR,https://www.tiktok.com/@livingproofinc/video/6924801462602075398,j_l8kbvgtma8e10jk1q.5f522d6af18cc76c210f3ac57114c94720be3739.file_l8kbzwwv1hbph9s9fj.S3_link_of_the_video.mp4,00:00:05,00:00:08,125,200,2021-02-02 22:46:34,livingproofinc,"Use PhD Dry Shampoo for hair that actually looks, feels, and smells clean. @lillianbabaian #hairtutorial #dryshampoo #hairtok #hairhacks",2600000,20,301500,133,2022-09-27 15:13:41.849708,TikTok,2021
01GPKJEJSZ6EYFTJN5WCNDVT7T,01GE2AZGMSKC9GX5VGAFCK45EY,Paul Mitchell US,white,FACE,0.874833,01GPKJEJSZ9763D8P7REW7G5TZ,https://www.tiktok.com/@paulmitchell/video/7036114395751091502,j_l8kbwru823t3oqp86.766aef0321d36f331e3de70fcae3a26545a73a1b.file_l8kc0bq411h68bl292.S3_link_of_the_video.mp4,00:00:19,00:00:19,475,475,2021-11-29 21:57:25,paulmitchell,Youll want to watch this all the way.  The cut we didnt know we needed. @jose__styles @Fernthebarber,9546,8,404,4,2022-09-27 15:12:03.600274,TikTok,2021
01GPKJEJSZ78VMPKZ9SXR2KQWT,01GE2AZGMSKC9GX5VGAFCK45EY,Paul Mitchell US,asian,FACE,0.885854,01GPKJEJSZHRS2E6EH7VQSGKK6,https://www.tiktok.com/@paulmitchell/video/7036114395751091502,j_l8kbwru823t3oqp86.766aef0321d36f331e3de70fcae3a26545a73a1b.file_l8kc0bq411h68bl292.S3_link_of_the_video.mp4,00:00:11,00:00:14,275,350,2021-11-29 21:57:25,paulmitchell,Youll want to watch this all the way.  The cut we didnt know we needed. @jose__styles @Fernthebarber,9546,8,404,4,2022-09-27 15:12:03.600274,TikTok,2021
